iso14443a card select failed
#db# 354 mV       
#db# 515 mV       
#db# 547 mV       
#db# 290 mV       
#db# 418 mV       
#db# 547 mV       
#db# 483 mV       
#db# 580 mV       
#db# 418 mV       
#db# 354 mV       
#db# 547 mV       
#db# 322 mV       
#db# 580 mV       
#db# 580 mV       
#db# 547 mV       
#db# 612 mV       
#db# 580 mV       
#db# 418 mV       
#db# 354 mV       
#db# 547 mV       
#db# 418 mV       
#db# 580 mV       
#db# 580 mV       
#db# 354 mV       
#db# 225 mV       
#db# 483 mV       
#db# 257 mV       
#db# 322 mV       
#db# 354 mV       
#db# 290 mV       
#db# 580 mV       
#db# 451 mV       
#db# 580 mV       
#db# 225 mV       
#db# 580 mV       
#db# 547 mV       
#db# 386 mV       
#db# 451 mV       
#db# 483 mV       
#db# 580 mV       
#db# 225 mV       
#db# 547 mV       
#db# 515 mV       
#db# 515 mV       
#db# 257 mV       
#db# 483 mV       
#db# 580 mV       
#db# 418 mV       
#db# 290 mV       
#db# 483 mV       
#db# 290 mV       
#db# 354 mV       
#db# 451 mV       
#db# 483 mV       
#db# 418 mV       
#db# 225 mV       
#db# 386 mV       
#db# 580 mV       
#db# 322 mV       
#db# 257 mV       
#db# 225 mV       
#db# 322 mV       
#db# 451 mV       
#db# 418 mV       
#db# 354 mV       
#db# 580 mV       
#db# 451 mV       
#db# 547 mV       
#db# 451 mV       
#db# 354 mV       
#db# 547 mV       
#db# 547 mV       
#db# 451 mV       
#db# 354 mV       
#db# 225 mV       
#db# 451 mV       
#db# 322 mV       
#db# 515 mV       
#db# 515 mV       
#db# 451 mV       
#db# 386 mV       
#db# 257 mV       
#db# 580 mV       
#db# 515 mV       
#db# 547 mV       
#db# 257 mV       
#db# 225 mV       
#db# 386 mV       
#db# 515 mV       
#db# 483 mV       
#db# 483 mV       
#db# 354 mV       
#db# 290 mV       
#db# 580 mV       
#db# 193 mV       
#db# 515 mV       
#db# 290 mV       
#db# 580 mV       
#db# 451 mV       
#db# 322 mV       
#db# 354 mV       
#db# 418 mV       
#db# 418 mV       
#db# 290 mV       
#db# 483 mV       
#db# 290 mV       
#db# 451 mV       
#db# 354 mV       
#db# 451 mV       
#db# 418 mV       
#db# 418 mV       
#db# 515 mV       
#db# 386 mV       
#db# 290 mV       
#db# 257 mV       
#db# 354 mV       
#db# 322 mV       
#db# 354 mV       
#db# 547 mV       
#db# 322 mV       
#db# 580 mV       
#db# 418 mV       
#db# 483 mV       
#db# 418 mV       
#db# 290 mV       
#db# 547 mV       
#db# 225 mV       
#db# 322 mV       
#db# 225 mV       
#db# 290 mV       
#db# 322 mV       
#db# 580 mV       
#db# 225 mV       
#db# 257 mV       
#db# 580 mV       
#db# 290 mV       
#db# 515 mV       
#db# 257 mV       
#db# 354 mV       
#db# 451 mV       
#db# 515 mV       
#db# 354 mV       
#db# 386 mV       
#db# 547 mV       
#db# 290 mV       
#db# 257 mV       
#db# 515 mV       
#db# 290 mV       
#db# 354 mV       
#db# 322 mV       
#db# 515 mV       
#db# 386 mV       
#db# 290 mV       
#db# 547 mV       
#db# 386 mV       
#db# 483 mV       
#db# 386 mV       
#db# 515 mV       
#db# 547 mV       
#db# 515 mV       
#db# 225 mV       
#db# 354 mV       
#db# 451 mV       
#db# 386 mV       
#db# 547 mV       
#db# 547 mV       
#db# 418 mV       
#db# 483 mV       
#db# 386 mV       
#db# 257 mV       
#db# 193 mV       
#db# 547 mV       
#db# 354 mV       
#db# 386 mV       
#db# 418 mV       
#db# 418 mV       
#db# 354 mV       
#db# 193 mV       
#db# 290 mV       
#db# 225 mV       
#db# 451 mV       
#db# 354 mV       
#db# 515 mV       
#db# 225 mV       
#db# 515 mV       
#db# 483 mV       
#db# 386 mV       
#db# 354 mV       
#db# 386 mV       
#db# 547 mV       
#db# 257 mV       
#db# 257 mV       
#db# 418 mV       
#db# 418 mV       
#db# 225 mV       
#db# 354 mV       
#db# 515 mV       
#db# 386 mV       
#db# 547 mV       
#db# 290 mV       
#db# 225 mV       
#db# 354 mV       
#db# 290 mV       
#db# 418 mV       
#db# 451 mV       
#db# 257 mV       
#db# 515 mV       
#db# 547 mV       
#db# 580 mV       
#db# 515 mV       
#db# 290 mV       
#db# 290 mV       
#db# 386 mV       
#db# 257 mV       
#db# 547 mV       
#db# 354 mV       
#db# 515 mV       
#db# 386 mV       
#db# 225 mV       
#db# 515 mV       
#db# 225 mV       
#db# 193 mV       
#db# 322 mV       
#db# 322 mV       
#db# 451 mV       
#db# 354 mV       
#db# 483 mV       
#db# 257 mV       
#db# 547 mV       
#db# 322 mV       
#db# 451 mV       
#db# 547 mV       
#db# 386 mV       
#db# 515 mV       
#db# 515 mV       
#db# 193 mV       
#db# 193 mV       
#db# 547 mV       
#db# 290 mV       
#db# 193 mV       
#db# 451 mV       
#db# 257 mV       
#db# 386 mV       
#db# 290 mV       
#db# 547 mV       
#db# 290 mV       
#db# 257 mV       
#db# 386 mV       
#db# 225 mV       
#db# 225 mV       
#db# 354 mV       
#db# 193 mV       
#db# 483 mV       
#db# 257 mV       
#db# 257 mV       
#db# 257 mV       
#db# 193 mV       
#db# 322 mV       
#db# 290 mV       
#db# 193 mV       
#db# 225 mV       
#db# 257 mV       
#db# 257 mV       
#db# 386 mV       
#db# 483 mV       
#db# 257 mV       
#db# 515 mV       
#db# 386 mV       
#db# 386 mV       
#db# 418 mV       
#db# 193 mV       
#db# 515 mV       
#db# 322 mV       
#db# 547 mV       
#db# 193 mV       
#db# 483 mV       
#db# 322 mV       
#db# 386 mV       
#db# 386 mV       
#db# 257 mV       
#db# 418 mV       
#db# 354 mV       
#db# 322 mV       
#db# 354 mV       
#db# 193 mV       
#db# 322 mV       
#db# 418 mV       
#db# 290 mV       
#db# 257 mV       
#db# 193 mV       
#db# 547 mV       
#db# 386 mV       
#db# 580 mV       
#db# 354 mV       
#db# 547 mV       
#db# 483 mV       
#db# 547 mV       
#db# 322 mV       
#db# 418 mV       
#db# 547 mV       
#db# 515 mV       
#db# 418 mV       
#db# 547 mV       
#db# 547 mV       
#db# 290 mV       
#db# 290 mV       
#db# 547 mV       
#db# 483 mV       
#db# 386 mV       
#db# 451 mV       
#db# 418 mV       
#db# 322 mV       
#db# 483 mV       
#db# 386 mV       
#db# 547 mV       
#db# 483 mV       
#db# 547 mV       
#db# 225 mV       
#db# 418 mV       
#db# 515 mV       
#db# 547 mV       
#db# 386 mV       
#db# 225 mV       
#db# 547 mV       
#db# 418 mV       
#db# 580 mV       
#db# 257 mV       
#db# 451 mV       
#db# 225 mV       
#db# 483 mV       
#db# 225 mV       
#db# 483 mV       
#db# 547 mV       
#db# 322 mV       
#db# 418 mV       
#db# 290 mV       
#db# 322 mV       
#db# 193 mV       
#db# 418 mV       
#db# 257 mV       
#db# 515 mV       
#db# 354 mV       
#db# 515 mV       
#db# 225 mV       
#db# 418 mV       
#db# 386 mV       
#db# 483 mV       
#db# 451 mV       
#db# 290 mV       
#db# 547 mV       
#db# 225 mV       
#db# 451 mV       
#db# 290 mV       
#db# 257 mV       
#db# 193 mV       
#db# 483 mV       
#db# 515 mV       
#db# 418 mV       
#db# 257 mV       
#db# 290 mV       
#db# 418 mV       
#db# 354 mV       
#db# 451 mV       
#db# 547 mV       
#db# 547 mV       
#db# 290 mV       
#db# 418 mV       
#db# 483 mV       
#db# 354 mV       
#db# 257 mV       
#db# 354 mV       
#db# 322 mV       
#db# 451 mV       
#db# 322 mV       
#db# 290 mV       
#db# 354 mV       
#db# 354 mV       
#db# 322 mV       
#db# 322 mV       
#db# 257 mV       
#db# 483 mV       
#db# 193 mV       
#db# 451 mV       
#db# 547 mV       
#db# 354 mV       
#db# 386 mV       
#db# 451 mV       
#db# 322 mV       
#db# 193 mV       
#db# 483 mV       
#db# 322 mV       
#db# 483 mV       
#db# 290 mV       
#db# 290 mV       
#db# 290 mV       
#db# 193 mV       
#db# 322 mV       
#db# 515 mV       
#db# 257 mV       
#db# 257 mV       
#db# 515 mV       
#db# 257 mV       
#db# 225 mV       
#db# 193 mV       
#db# 225 mV       
#db# 483 mV       
#db# 354 mV       
#db# 225 mV       
#db# 451 mV       
#db# 547 mV       
#db# 290 mV       
#db# 322 mV       
#db# 161 mV       
#db# 290 mV       
#db# 225 mV       
#db# 322 mV       
#db# 547 mV       
#db# 322 mV       
#db# 451 mV       
#db# 483 mV       
#db# 483 mV       
#db# 451 mV       
#db# 483 mV       
#db# 161 mV       
#db# 354 mV       
#db# 290 mV       
#db# 515 mV       
#db# 515 mV       
#db# 322 mV       
#db# 193 mV       
#db# 354 mV       
#db# 483 mV       
#db# 322 mV       
#db# 225 mV       
#db# 386 mV       
#db# 547 mV       
#db# 322 mV       
#db# 386 mV       
#db# 418 mV       
#db# 386 mV       
#db# 322 mV       
#db# 515 mV       
#db# 386 mV       
#db# 193 mV       
#db# 515 mV       
#db# 483 mV       
#db# 257 mV       
#db# 322 mV       
#db# 386 mV       
#db# 354 mV       
#db# 354 mV       
#db# 225 mV       
#db# 257 mV       
#db# 193 mV       
#db# 322 mV       
#db# 451 mV       
#db# 547 mV       
#db# 515 mV       
#db# 547 mV       
#db# 322 mV       
#db# 354 mV       
#db# 418 mV       
#db# 547 mV       
#db# 451 mV       
#db# 418 mV       
#db# 354 mV       
#db# 483 mV       
#db# 515 mV       
#db# 225 mV       
#db# 515 mV       
#db# 386 mV       
#db# 193 mV       
#db# 547 mV       
#db# 322 mV       
#db# 322 mV       
#db# 193 mV       
#db# 193 mV       
#db# 515 mV       
#db# 483 mV       
#db# 257 mV       
#db# 193 mV       
#db# 225 mV       
#db# 322 mV       
#db# 451 mV       
#db# 386 mV       
#db# 386 mV       
#db# 193 mV       
#db# 193 mV       
#db# 483 mV       
#db# 354 mV       
#db# 515 mV       
#db# 322 mV       
#db# 451 mV       
#db# 322 mV       
#db# 547 mV       
#db# 257 mV       
#db# 451 mV       
#db# 322 mV       
#db# 225 mV       
#db# 193 mV       
#db# 322 mV       
#db# 418 mV       
#db# 193 mV       
#db# 225 mV       
#db# 225 mV       
#db# 354 mV       
#db# 257 mV       
#db# 418 mV       
#db# 193 mV       
#db# 515 mV       
#db# 193 mV       
#db# 193 mV       
#db# 547 mV       
#db# 354 mV       
#db# 257 mV       
#db# 193 mV       
#db# 451 mV       
#db# 161 mV       
#db# 451 mV       
#db# 354 mV       
#db# 515 mV       
#db# 354 mV       
#db# 483 mV       
#db# 418 mV       
#db# 451 mV       
#db# 354 mV       
#db# 547 mV       
#db# 193 mV       
#db# 193 mV       
#db# 290 mV       
#db# 418 mV       
#db# 483 mV       
#db# 290 mV       
#db# 257 mV       
#db# 354 mV       
#db# 225 mV       
#db# 290 mV       
#db# 257 mV       
#db# 547 mV       
#db# 257 mV       
#db# 257 mV       
#db# 515 mV       
#db# 354 mV       
#db# 547 mV       
#db# 547 mV       
#db# 225 mV       
#db# 322 mV       
#db# 290 mV       
#db# 290 mV       
#db# 257 mV       
#db# 547 mV       
#db# 290 mV       
#db# 290 mV       
#db# 483 mV       
#db# 193 mV       
#db# 354 mV       
#db# 354 mV       
#db# 354 mV       
#db# 193 mV       
#db# 257 mV       
#db# 451 mV       
#db# 386 mV       
#db# 354 mV       
#db# 515 mV       
#db# 547 mV       
#db# 483 mV       
#db# 257 mV       
#db# 225 mV       
#db# 225 mV       
#db# 418 mV       
#db# 354 mV       
#db# 386 mV       
#db# 547 mV       
#db# 451 mV       
#db# 418 mV       
#db# 418 mV       
#db# 290 mV       
#db# 483 mV       
#db# 386 mV       
#db# 483 mV       
#db# 193 mV       
#db# 322 mV       
#db# 547 mV       
#db# 580 mV       
#db# 515 mV       
#db# 547 mV       
#db# 418 mV       
#db# 547 mV       
#db# 322 mV       
#db# 322 mV       
#db# 257 mV       
#db# 547 mV       
#db# 580 mV       
#db# 483 mV       
#db# 257 mV       
#db# 580 mV       
#db# 483 mV       
#db# 290 mV       
#db# 354 mV       
#db# 225 mV       
#db# 290 mV       
#db# 322 mV       
#db# 386 mV       
#db# 354 mV       
#db# 418 mV       
#db# 257 mV       
#db# 257 mV       
#db# 386 mV       
#db# 451 mV       
#db# 515 mV       
#db# 451 mV       
#db# 354 mV       
#db# 386 mV       
#db# 515 mV       
#db# 515 mV       
#db# 547 mV       
#db# 354 mV       
#db# 418 mV       
#db# 193 mV       
#db# 322 mV       
#db# 515 mV       
#db# 547 mV       
#db# 257 mV       
#db# 451 mV       
#db# 354 mV       
#db# 483 mV       
#db# 386 mV       
#db# 225 mV       
#db# 290 mV       
#db# 483 mV       
#db# 257 mV       
#db# 386 mV       
#db# 290 mV       
#db# 257 mV       
#db# 451 mV       
#db# 515 mV       
#db# 225 mV       
#db# 257 mV       
#db# 322 mV       
#db# 354 mV       
#db# 451 mV       
#db# 547 mV       
#db# 322 mV       
#db# 193 mV       
#db# 547 mV       
#db# 451 mV       
#db# 386 mV       
#db# 257 mV       
#db# 547 mV       
#db# 386 mV       
#db# 225 mV       
#db# 386 mV       
#db# 483 mV       
#db# 354 mV       
#db# 290 mV       
#db# 322 mV       
#db# 386 mV       
#db# 354 mV       
#db# 483 mV       
#db# 451 mV       
#db# 257 mV       
#db# 451 mV       
#db# 193 mV       
#db# 547 mV       
#db# 257 mV       
#db# 354 mV       
#db# 386 mV       
#db# 386 mV       
#db# 225 mV       
#db# 483 mV       
#db# 547 mV       
#db# 322 mV       
#db# 322 mV       
#db# 193 mV       
#db# 418 mV       
#db# 225 mV       
#db# 322 mV       
#db# 290 mV       
#db# 515 mV       
#db# 257 mV       
#db# 386 mV       
#db# 483 mV       
#db# 354 mV       
#db# 225 mV       
#db# 451 mV       
#db# 193 mV       
#db# 354 mV       
#db# 322 mV       
#db# 354 mV       
#db# 515 mV       
#db# 515 mV       
#db# 193 mV       
#db# 354 mV       
#db# 451 mV       
#db# 290 mV       
#db# 354 mV       
#db# 418 mV       
#db# 451 mV       
#db# 547 mV       
#db# 354 mV       
#db# 354 mV       
#db# 225 mV       
#db# 515 mV       
#db# 322 mV       
#db# 257 mV       
#db# 322 mV       
#db# 290 mV       
#db# 386 mV       
#db# 451 mV       
#db# 483 mV       
#db# 547 mV       
#db# 515 mV       
#db# 290 mV       
#db# 354 mV       
#db# 290 mV       
#db# 354 mV       
#db# 418 mV       
#db# 193 mV       
#db# 547 mV       
#db# 515 mV       
#db# 225 mV       
#db# 225 mV       
#db# 547 mV       
#db# 257 mV       
#db# 225 mV       
#db# 483 mV       
#db# 547 mV       
#db# 451 mV       
#db# 451 mV       
#db# 322 mV       
#db# 483 mV       
#db# 225 mV       
#db# 483 mV       
#db# 354 mV       
#db# 451 mV       
#db# 515 mV       
#db# 193 mV       
#db# 193 mV       
#db# 515 mV       
#db# 418 mV       
#db# 547 mV       
#db# 354 mV       
#db# 386 mV       
#db# 290 mV       
#db# 290 mV       
#db# 418 mV       
#db# 451 mV       
#db# 483 mV       
#db# 580 mV       
#db# 322 mV       
#db# 386 mV       
#db# 386 mV       
#db# 580 mV       
#db# 257 mV       
#db# 580 mV       
#db# 418 mV       
#db# 354 mV       
#db# 418 mV       
#db# 483 mV       
#db# 483 mV       
#db# 515 mV       
#db# 515 mV       
#db# 322 mV       
#db# 515 mV       
#db# 580 mV       
#db# 257 mV       
#db# 451 mV       
#db# 515 mV       
#db# 483 mV       
#db# 451 mV       
#db# 418 mV       
#db# 483 mV       
#db# 225 mV       
#db# 257 mV       
#db# 257 mV       
#db# 515 mV       
#db# 354 mV       
#db# 257 mV       
#db# 386 mV       
#db# 418 mV       
#db# 225 mV       
#db# 515 mV       
#db# 451 mV       
#db# 483 mV       
#db# 193 mV       
#db# 257 mV       
#db# 483 mV       
#db# 515 mV       
#db# 354 mV       
#db# 483 mV       
#db# 580 mV       
#db# 257 mV       
#db# 322 mV       
#db# 225 mV       
#db# 225 mV       
#db# 386 mV       
#db# 418 mV       
#db# 418 mV       
#db# 451 mV       
#db# 418 mV       
#db# 386 mV       
#db# 225 mV       
#db# 515 mV       
#db# 580 mV       
#db# 322 mV       
#db# 386 mV       
#db# 580 mV       
#db# 451 mV       
#db# 386 mV       
#db# 354 mV       
#db# 354 mV       
#db# 386 mV       
#db# 225 mV       
#db# 483 mV       
#db# 580 mV       
#db# 483 mV       
#db# 225 mV       
#db# 547 mV       
#db# 580 mV       
#db# 354 mV       
#db# 386 mV       
#db# 483 mV       
#db# 386 mV       
#db# 580 mV       
#db# 547 mV       
#db# 354 mV       
#db# 451 mV       
#db# 354 mV       
#db# 386 mV       
#db# 451 mV       
#db# 386 mV       
#db# 290 mV       
#db# 612 mV       
#db# 612 mV       
#db# 257 mV       
#db# 322 mV       
#db# 354 mV       
#db# 322 mV       
#db# 322 mV       
#db# 515 mV       
#db# 386 mV       
#db# 290 mV       
#db# 612 mV       
#db# 290 mV       
#db# 483 mV       
#db# 451 mV       
#db# 580 mV       
#db# 290 mV       
#db# 451 mV       
#db# 322 mV       
#db# 386 mV       
#db# 580 mV       
#db# 290 mV       
#db# 612 mV       
#db# 386 mV       
#db# 515 mV       
#db# 290 mV       
#db# 483 mV       
#db# 386 mV       
#db# 386 mV       
#db# 322 mV       
#db# 290 mV       
#db# 322 mV       
#db# 322 mV       
#db# 644 mV       
#db# 580 mV       
#db# 418 mV       
#db# 580 mV       
#db# 515 mV       
#db# 451 mV       
#db# 290 mV       
#db# 322 mV       
#db# 451 mV       
#db# 451 mV       
#db# 290 mV       
#db# 580 mV       
#db# 322 mV       
#db# 354 mV       
#db# 612 mV       
#db# 418 mV       
#db# 386 mV       
#db# 644 mV       
#db# 386 mV       
#db# 451 mV       
#db# 483 mV       
#db# 322 mV       
#db# 354 mV       
#db# 451 mV       
#db# 547 mV       
#db# 322 mV       
#db# 386 mV       
#db# 612 mV       
#db# 580 mV       
#db# 676 mV       
#db# 612 mV       
#db# 418 mV       
#db# 547 mV       
#db# 547 mV       
#db# 612 mV       
#db# 644 mV       
#db# 547 mV       
#db# 451 mV       
#db# 451 mV       
#db# 386 mV       
#db# 644 mV       
#db# 290 mV       
#db# 547 mV       
#db# 547 mV       
#db# 547 mV       
#db# 483 mV       
#db# 483 mV       
#db# 612 mV       
#db# 676 mV       
#db# 483 mV       
#db# 580 mV       
#db# 580 mV       
#db# 451 mV       
#db# 644 mV       
#db# 322 mV       
#db# 547 mV       
#db# 322 mV       
#db# 451 mV       
#db# 547 mV       
#db# 515 mV       
#db# 580 mV       
#db# 547 mV       
#db# 644 mV       
#db# 483 mV       
#db# 290 mV       
#db# 451 mV       
#db# 547 mV       
#db# 547 mV       
#db# 483 mV       
#db# 386 mV       
#db# 580 mV       
#db# 322 mV       
#db# 418 mV       
#db# 676 mV       
#db# 418 mV       
#db# 354 mV       
#db# 612 mV       
#db# 676 mV       
#db# 322 mV       
#db# 483 mV       
#db# 515 mV       
#db# 580 mV       
#db# 418 mV       
#db# 612 mV       
#db# 451 mV       
#db# 418 mV       
#db# 547 mV       
#db# 451 mV       
#db# 354 mV       
#db# 322 mV       
#db# 386 mV       
#db# 483 mV       
#db# 580 mV       
#db# 612 mV       
#db# 612 mV       
#db# 386 mV       
#db# 322 mV       
#db# 580 mV       
#db# 676 mV       
#db# 386 mV       
#db# 515 mV       
#db# 515 mV       
#db# 644 mV       
#db# 644 mV       
#db# 322 mV       
#db# 451 mV       
#db# 644 mV       
#db# 483 mV       
#db# 290 mV       
#db# 612 mV       
#db# 451 mV       
#db# 580 mV       
#db# 547 mV       
#db# 515 mV       
#db# 547 mV       
#db# 515 mV       
#db# 386 mV       
#db# 418 mV       
#db# 644 mV       
#db# 547 mV       
#db# 354 mV       
#db# 354 mV       
#db# 644 mV       
#db# 354 mV       
#db# 418 mV       
#db# 676 mV       
#db# 386 mV       
#db# 644 mV       
#db# 515 mV       
#db# 515 mV       
#db# 676 mV       
#db# 612 mV       
#db# 580 mV       
#db# 290 mV       
#db# 483 mV       
#db# 547 mV       
#db# 451 mV       
#db# 612 mV       
#db# 612 mV       
#db# 483 mV       
#db# 290 mV       
#db# 515 mV       
#db# 580 mV       
#db# 290 mV       
#db# 418 mV       
#db# 418 mV       
#db# 644 mV       
#db# 547 mV       
#db# 290 mV       
#db# 612 mV       
#db# 483 mV       
#db# 515 mV       
#db# 612 mV       
#db# 547 mV       
#db# 676 mV       
#db# 612 mV       
#db# 451 mV       
#db# 547 mV       
#db# 322 mV       
#db# 644 mV       
#db# 483 mV       
#db# 547 mV       
#db# 322 mV       
#db# 451 mV       
#db# 515 mV       
#db# 676 mV       
#db# 612 mV       
#db# 547 mV       
#db# 483 mV       
#db# 612 mV       
#db# 644 mV       
#db# 322 mV       
#db# 612 mV       
#db# 580 mV       
#db# 418 mV       
#db# 483 mV       
#db# 354 mV       
#db# 515 mV       
#db# 451 mV       
#db# 612 mV       
#db# 290 mV       
#db# 354 mV       
#db# 483 mV       
#db# 354 mV       
#db# 547 mV       
#db# 612 mV       
#db# 547 mV       
#db# 290 mV       
#db# 418 mV       
#db# 644 mV       
#db# 483 mV       
#db# 580 mV       
#db# 515 mV       
#db# 515 mV       
#db# 547 mV       
#db# 644 mV       
#db# 451 mV       
#db# 483 mV       
#db# 580 mV       
#db# 386 mV       
#db# 386 mV       
#db# 676 mV       
#db# 612 mV       
#db# 418 mV       
#db# 580 mV       
#db# 322 mV       
#db# 483 mV       
#db# 580 mV       
#db# 515 mV       
#db# 386 mV       
#db# 547 mV       
#db# 290 mV       
#db# 483 mV       
#db# 612 mV       
#db# 451 mV       
#db# 386 mV       
#db# 547 mV       
#db# 322 mV       
#db# 644 mV       
#db# 386 mV       
#db# 483 mV       
#db# 612 mV       
#db# 451 mV       
#db# 322 mV       
#db# 290 mV       
#db# 644 mV       
#db# 612 mV       
#db# 418 mV       
#db# 580 mV       
#db# 612 mV       
#db# 354 mV       
#db# 354 mV       
#db# 386 mV       
#db# 354 mV       
#db# 418 mV       
#db# 451 mV       
#db# 515 mV       
#db# 451 mV       
#db# 676 mV       
#db# 515 mV       
#db# 644 mV       
#db# 418 mV       
#db# 418 mV       
#db# 322 mV       
#db# 418 mV       
#db# 644 mV       
#db# 483 mV       
#db# 418 mV       
#db# 322 mV       
#db# 322 mV       
#db# 451 mV       
#db# 547 mV       
#db# 483 mV       
#db# 580 mV       
#db# 547 mV       
#db# 354 mV       
#db# 386 mV       
#db# 612 mV       
#db# 676 mV       
#db# 676 mV       
#db# 612 mV       
#db# 451 mV       
#db# 386 mV       
#db# 483 mV       
#db# 644 mV       
#db# 612 mV       
#db# 612 mV       
#db# 644 mV       
#db# 290 mV       
#db# 322 mV       
#db# 418 mV       
#db# 322 mV       
#db# 451 mV       
#db# 547 mV       
#db# 322 mV       
#db# 451 mV       
#db# 354 mV       
#db# 483 mV       
#db# 483 mV       
#db# 644 mV       
#db# 386 mV       
#db# 290 mV       
#db# 515 mV       
#db# 290 mV       
#db# 322 mV       
#db# 644 mV       
#db# 547 mV       
#db# 547 mV       
#db# 515 mV       
#db# 386 mV       
#db# 515 mV       
#db# 418 mV       
#db# 354 mV       
#db# 580 mV       
#db# 354 mV       
#db# 354 mV       
#db# 451 mV       
#db# 418 mV       
#db# 483 mV       
#db# 451 mV       
#db# 418 mV       
#db# 322 mV       
#db# 547 mV       
#db# 386 mV       
#db# 290 mV       
#db# 547 mV       
#db# 451 mV       
#db# 290 mV       
#db# 515 mV       
#db# 451 mV       
#db# 354 mV       
#db# 322 mV       
#db# 322 mV       
#db# 483 mV       
#db# 225 mV       
#db# 386 mV       
#db# 386 mV       
#db# 386 mV       
#db# 547 mV       
#db# 193 mV       
#db# 451 mV       
#db# 257 mV       
#db# 483 mV       
#db# 451 mV       
#db# 515 mV       
#db# 290 mV       
#db# 290 mV       
#db# 418 mV       
#db# 354 mV       
#db# 322 mV       
#db# 193 mV       
#db# 386 mV       
#db# 386 mV       
#db# 290 mV       
#db# 483 mV       
#db# 547 mV       
#db# 418 mV       
#db# 354 mV       
#db# 483 mV       
#db# 354 mV       
#db# 225 mV       
#db# 225 mV       
#db# 290 mV       
#db# 193 mV       
#db# 418 mV       
#db# 322 mV       
#db# 322 mV       
#db# 290 mV       
#db# 257 mV       
#db# 354 mV       
#db# 354 mV       
#db# 322 mV       
#db# 354 mV       
#db# 290 mV       
#db# 193 mV       
#db# 225 mV       
#db# 515 mV       
#db# 193 mV       
#db# 451 mV       
#db# 193 mV       
#db# 322 mV       
#db# 322 mV       
#db# 225 mV       
#db# 451 mV       
#db# 193 mV       
#db# 161 mV       
#db# 257 mV       
#db# 225 mV       
#db# 257 mV       
#db# 225 mV       
#db# 161 mV       
#db# 386 mV       
#db# 483 mV       
#db# 193 mV       
#db# 386 mV       
#db# 483 mV       
#db# 225 mV       
#db# 418 mV       
#db# 193 mV       
#db# 418 mV       
#db# 515 mV       
#db# 161 mV       
#db# 418 mV       
#db# 193 mV       
#db# 451 mV       
#db# 354 mV       
#db# 161 mV       
#db# 161 mV       
#db# 386 mV       
#db# 418 mV       
#db# 451 mV       
#db# 386 mV       
#db# 386 mV       
#db# 161 mV       
#db# 322 mV       
#db# 161 mV       
#db# 322 mV       
#db# 225 mV       
#db# cancelled       
#db# Measuring HF antenna, press button to exit       
#db# 547 mV       
#db# 354 mV       
#db# 676 mV       
#db# 547 mV       
#db# 676 mV       
#db# 547 mV       
#db# 418 mV       
#db# 386 mV       
#db# 354 mV       
#db# 708 mV       
#db# 644 mV       
#db# 580 mV       
#db# 676 mV       
#db# 676 mV       
#db# 580 mV       
#db# 386 mV       
#db# 451 mV       
#db# 547 mV       
#db# 676 mV       
#db# 547 mV       
#db# 580 mV       
#db# 676 mV       
#db# 708 mV       
#db# 515 mV       
#db# 515 mV       
#db# 676 mV       
#db# 451 mV       
#db# 708 mV       
#db# 644 mV       
#db# 676 mV       
#db# 580 mV       
#db# 708 mV       
#db# 547 mV       
#db# 580 mV       
#db# 386 mV       
#db# 418 mV       
#db# 354 mV       
#db# 418 mV       
#db# 708 mV       
#db# 483 mV       
#db# 451 mV       
#db# 354 mV       
#db# 547 mV       
#db# 483 mV       
#db# 483 mV       
#db# 612 mV       
#db# 676 mV       
#db# 580 mV       
#db# 451 mV       
#db# 612 mV       
#db# 354 mV       
#db# 708 mV       
#db# 451 mV       
#db# 515 mV       
#db# 580 mV       
#db# 386 mV       
#db# 644 mV       
#db# 515 mV       
#db# 547 mV       
#db# 580 mV       
#db# 708 mV       
#db# 354 mV       
#db# 386 mV       
#db# 547 mV       
#db# 386 mV       
#db# 612 mV       
#db# 676 mV       
#db# 612 mV       
#db# 580 mV       
#db# 418 mV       
#db# 515 mV       
#db# 676 mV       
#db# 676 mV       
#db# 354 mV       
#db# 708 mV       
#db# 644 mV       
#db# 580 mV       
#db# 515 mV       
#db# 483 mV       
#db# 580 mV       
#db# 547 mV       
#db# 547 mV       
#db# 676 mV       
#db# 386 mV       
#db# 708 mV       
#db# 547 mV       
#db# 676 mV       
#db# 515 mV       
#db# 386 mV       
#db# 354 mV       
#db# 612 mV       
#db# 515 mV       
#db# 451 mV       
#db# 612 mV       
#db# 676 mV       
#db# 451 mV       
#db# 612 mV       
#db# 515 mV       
#db# 483 mV       
#db# 483 mV       
#db# 644 mV       
#db# 451 mV       
#db# 708 mV       
#db# 483 mV       
#db# 612 mV       
#db# 580 mV       
#db# 483 mV       
#db# 451 mV       
#db# 354 mV       
#db# 483 mV       
#db# 451 mV       
#db# 354 mV       
#db# 418 mV       
#db# 418 mV       
#db# 483 mV       
#db# 676 mV       
#db# 515 mV       
#db# 322 mV       
#db# 451 mV       
#db# 483 mV       
#db# 515 mV       
#db# 515 mV       
#db# 354 mV       
#db# 580 mV       
#db# 580 mV       
#db# 354 mV       
#db# 612 mV       
#db# 322 mV       
#db# 354 mV       
#db# 418 mV       
#db# 515 mV       
#db# 644 mV       
#db# 451 mV       
#db# 451 mV       
